Daily Price Arrival Report-01-01-2026 to 25-01-2026 for Gujarat,,,,,,,,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"1,660.00","2,730.00","2,195.00",Rs./Quintal,121.30,Metric Tonnes,23-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"1,890.00","2,690.00","2,290.00",Rs./Quintal,120.70,Metric Tonnes,22-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,065.00","3,120.00","2,590.00",Rs./Quintal,118.90,Metric Tonnes,21-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,135.00","3,190.00","2,660.00",Rs./Quintal,120.70,Metric Tonnes,20-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,560.00","3,950.00","3,255.00",Rs./Quintal,118.80,Metric Tonnes,19-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,065.00","3,510.00","2,785.00",Rs./Quintal,118.40,Metric Tonnes,17-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,130.00","3,540.00","2,835.00",Rs./Quintal,119.30,Metric Tonnes,16-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"1,555.00","2,590.00","2,070.00",Rs./Quintal,120.70,Metric Tonnes,15-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"1,085.00","2,095.00","1,590.00",Rs./Quintal,120.50,Metric Tonnes,13-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,015.00","3,895.00","3,455.00",Rs./Quintal,120.20,Metric Tonnes,12-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,925.00","3,855.00","3,390.00",Rs./Quintal,121.00,Metric Tonnes,10-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,070.00","3,510.00","2,790.00",Rs./Quintal,120.10,Metric Tonnes,09-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,060.00","3,415.00","2,735.00",Rs./Quintal,120.30,Metric Tonnes,08-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"1,855.00","3,295.00","2,575.00",Rs./Quintal,120.20,Metric Tonnes,07-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,860.00","3,765.00","3,310.00",Rs./Quintal,120.10,Metric Tonnes,06-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,020.00","3,605.00","2,810.00",Rs./Quintal,120.80,Metric Tonnes,05-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"1,640.00","3,030.00","2,335.00",Rs./Quintal,122.70,Metric Tonnes,03-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"1,135.00","3,065.00","2,100.00",Rs./Quintal,125.70,Metric Tonnes,02-01-2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"1,680.00","3,240.00","2,460.00",Rs./Quintal,125.30,Metric Tonnes,01-01-2026
Gujarat,Surat,Bardoli(Kadod) APMC,Vegetables,Green Chilli,Other,Local,"1,500.00","3,100.00","2,200.00",Rs./Quintal,0.64,Metric Tonnes,24-01-2026
Gujarat,Surat,Bardoli(Kadod) APMC,Vegetables,Green Chilli,Other,Local,"1,500.00","3,400.00","2,800.00",Rs./Quintal,0.90,Metric Tonnes,23-01-2026
Gujarat,Surat,Bardoli(Kadod) APMC,Vegetables,Green Chilli,Other,Local,"1,500.00","3,300.00","2,600.00",Rs./Quintal,0.50,Metric Tonnes,22-01-2026
Gujarat,Surat,Bardoli(Kadod) APMC,Vegetables,Green Chilli,Other,Local,"1,500.00","3,600.00","2,600.00",Rs./Quintal,0.64,Metric Tonnes,21-01-2026
Gujarat,Surat,Bardoli(Kadod) APMC,Vegetables,Green Chilli,Other,Local,"1,500.00","2,900.00","2,400.00",Rs./Quintal,0.56,Metric Tonnes,20-01-2026
Gujarat,Surat,Bardoli(Kadod) APMC,Vegetables,Green Chilli,Other,Local,"1,600.00","2,900.00","2,400.00",Rs./Quintal,0.67,Metric Tonnes,19-01-2026
Gujarat,Surat,Bardoli(Kadod) APMC,Vegetables,Green Chilli,Other,Local,"1,500.00","3,200.00","2,400.00",Rs./Quintal,0.82,Metric Tonnes,18-01-2026
Gujarat,Surat,Bardoli(Kadod) APMC,Vegetables,Green Chilli,Other,Local,"1,900.00","3,200.00","2,400.00",Rs./Quintal,0.65,Metric Tonnes,17-01-2026
Gujarat,Surat,Bardoli(Kadod) APMC,Vegetables,Green Chilli,Other,Local,"1,500.00","3,700.00","3,000.00",Rs./Quintal,0.86,Metric Tonnes,16-01-2026
Gujarat,Surat,Bardoli(Kadod) APMC,Vegetables,Green Chilli,Other,Local,"1,500.00","3,500.00","2,500.00",Rs./Quintal,0.55,Metric Tonnes,14-01-2026
Gujarat,Surat,Bardoli(Kadod) APMC,Vegetables,Green Chilli,Other,Local,"1,750.00","3,250.00","2,400.00",Rs./Quintal,0.82,Metric Tonnes,05-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Other,FAQ,"3,000.00","5,500.00","4,250.00",Rs./Quintal,85.00,Metric Tonnes,24-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,200.00","5,200.00","4,200.00",Rs./Quintal,80.00,Metric Tonnes,23-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,000.00","5,500.00","4,250.00",Rs./Quintal,85.00,Metric Tonnes,21-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,000.00","5,500.00","4,250.00",Rs./Quintal,82.00,Metric Tonnes,20-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,000.00","6,000.00","4,500.00",Rs./Quintal,72.00,Metric Tonnes,19-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,000.00","6,200.00","4,500.00",Rs./Quintal,72.00,Metric Tonnes,18-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,500.00","6,500.00","4,500.00",Rs./Quintal,75.00,Metric Tonnes,17-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Other,FAQ,"2,500.00","6,000.00","4,250.00",Rs./Quintal,72.00,Metric Tonnes,16-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,500.00","6,000.00","4,750.00",Rs./Quintal,70.00,Metric Tonnes,15-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,000.00","5,500.00","4,250.00",Rs./Quintal,80.00,Metric Tonnes,13-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,000.00","6,000.00","4,500.00",Rs./Quintal,86.00,Metric Tonnes,12-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,000.00","6,000.00","4,400.00",Rs./Quintal,88.00,Metric Tonnes,11-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,500.00","6,000.00","4,250.00",Rs./Quintal,85.00,Metric Tonnes,10-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,500.00","4,600.00","3,550.00",Rs./Quintal,66.00,Metric Tonnes,09-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,500.00","6,000.00","4,250.00",Rs./Quintal,80.00,Metric Tonnes,07-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,500.00","6,000.00","4,250.00",Rs./Quintal,80.00,Metric Tonnes,06-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,500.00","6,000.00","4,250.00",Rs./Quintal,76.00,Metric Tonnes,05-01-2026
Gujarat,Surat,Surat APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"2,750.00","5,000.00","3,875.00",Rs./Quintal,75.00,Metric Tonnes,04-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,000.00","3,000.00","2,500.00",Rs./Quintal,3.80,Metric Tonnes,22-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,000.00","3,000.00","2,500.00",Rs./Quintal,2.70,Metric Tonnes,21-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,500.00","3,000.00","2,750.00",Rs./Quintal,2.90,Metric Tonnes,20-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,500.00","3,500.00","3,000.00",Rs./Quintal,4.10,Metric Tonnes,17-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"3,000.00","3,500.00","3,250.00",Rs./Quintal,3.60,Metric Tonnes,16-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,000.00","3,000.00","2,500.00",Rs./Quintal,2.60,Metric Tonnes,15-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,000.00","3,000.00","2,500.00",Rs./Quintal,5.00,Metric Tonnes,13-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,000.00","3,000.00","2,500.00",Rs./Quintal,4.90,Metric Tonnes,12-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,000.00","2,500.00","2,250.00",Rs./Quintal,5.00,Metric Tonnes,10-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,000.00","2,500.00","2,250.00",Rs./Quintal,4.90,Metric Tonnes,08-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,500.00","3,500.00","3,000.00",Rs./Quintal,5.20,Metric Tonnes,07-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,500.00","3,500.00","3,000.00",Rs./Quintal,4.40,Metric Tonnes,06-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,500.00","3,500.00","3,000.00",Rs./Quintal,4.70,Metric Tonnes,05-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,500.00","4,000.00","3,250.00",Rs./Quintal,3.90,Metric Tonnes,02-01-2026
Gujarat,Surendranagar,Vadhvan APMC,Vegetables,Green Chilli,Green Chilly,Local,"2,500.00","4,000.00","3,250.00",Rs./Quintal,4.20,Metric Tonnes,01-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"4,000.00","4,500.00","4,250.00",Rs./Quintal,1.90,Metric Tonnes,24-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,500.00","4,000.00","3,750.00",Rs./Quintal,1.60,Metric Tonnes,23-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,500.00","5,000.00","4,250.00",Rs./Quintal,1.80,Metric Tonnes,22-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"4,000.00","5,000.00","4,500.00",Rs./Quintal,2.40,Metric Tonnes,21-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"4,000.00","4,500.00","4,250.00",Rs./Quintal,2.20,Metric Tonnes,20-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,500.00","4,000.00","3,750.00",Rs./Quintal,2.10,Metric Tonnes,19-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"4,000.00","4,500.00","4,250.00",Rs./Quintal,1.90,Metric Tonnes,13-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,500.00","4,500.00","4,000.00",Rs./Quintal,1.60,Metric Tonnes,12-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,750.00","4,500.00","4,150.00",Rs./Quintal,1.50,Metric Tonnes,10-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,000.00","3,500.00","3,250.00",Rs./Quintal,1.90,Metric Tonnes,09-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,000.00","3,750.00","3,400.00",Rs./Quintal,1.90,Metric Tonnes,08-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"4,000.00","4,500.00","4,250.00",Rs./Quintal,1.80,Metric Tonnes,07-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,250.00","4,250.00","3,750.00",Rs./Quintal,1.90,Metric Tonnes,06-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"3,000.00","4,500.00","3,750.00",Rs./Quintal,1.60,Metric Tonnes,05-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"5,000.00","6,000.00","5,500.00",Rs./Quintal,1.60,Metric Tonnes,02-01-2026
Gujarat,Vadodara(Baroda),Padra APMC,Vegetables,Green Chilli,Green Chilly,FAQ,"4,500.00","5,500.00","5,000.00",Rs./Quintal,2.10,Metric Tonnes,01-01-2026
Gujarat,Vadodara(Baroda),Vadodara(Sayajipura) APMC,Vegetables,Green Chilli,Other,FAQ,"3,800.00","3,800.00","3,800.00",Rs./Quintal,5.19,Metric Tonnes,02-01-2026
Gujarat,Vadodara(Baroda),Vadodara(Sayajipura) APMC,Vegetables,Green Chilli,Other,FAQ,"4,300.00","4,300.00","4,300.00",Rs./Quintal,9.56,Metric Tonnes,01-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"1,500.00","2,500.00","2,200.00",Rs./Quintal,142.50,Metric Tonnes,24-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"1,500.00","3,200.00","2,400.00",Rs./Quintal,81.80,Metric Tonnes,22-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"1,500.00","3,300.00","2,650.00",Rs./Quintal,170.80,Metric Tonnes,21-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"1,500.00","2,800.00","2,550.00",Rs./Quintal,222.20,Metric Tonnes,20-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"1,500.00","4,000.00","3,100.00",Rs./Quintal,367.50,Metric Tonnes,19-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"1,500.00","4,000.00","3,350.00",Rs./Quintal,136.60,Metric Tonnes,17-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"1,500.00","4,000.00","3,150.00",Rs./Quintal,155.80,Metric Tonnes,16-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"1,500.00","3,800.00","2,850.00",Rs./Quintal,288.30,Metric Tonnes,15-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"1,500.00","4,000.00","2,850.00",Rs./Quintal,92.20,Metric Tonnes,13-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"1,500.00","3,500.00","2,800.00",Rs./Quintal,205.00,Metric Tonnes,09-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"1,500.00","4,000.00","2,850.00",Rs./Quintal,125.30,Metric Tonnes,08-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"2,000.00","5,000.00","3,450.00",Rs./Quintal,170.30,Metric Tonnes,07-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"2,000.00","4,500.00","3,800.00",Rs./Quintal,189.50,Metric Tonnes,06-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"2,000.00","4,500.00","3,850.00",Rs./Quintal,206.10,Metric Tonnes,05-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"2,000.00","5,000.00","3,850.00",Rs./Quintal,160.00,Metric Tonnes,02-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Tomato,Other,FAQ,"2,000.00","4,500.00","3,400.00",Rs./Quintal,80.70,Metric Tonnes,01-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.06,Metric Tonnes,25-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.06,Metric Tonnes,24-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,500.00","3,500.00","3,500.00",Rs./Quintal,0.04,Metric Tonnes,23-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"4,000.00","4,000.00","4,000.00",Rs./Quintal,0.07,Metric Tonnes,22-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,500.00","3,500.00","3,500.00",Rs./Quintal,0.07,Metric Tonnes,21-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.08,Metric Tonnes,20-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,500.00","3,500.00","3,500.00",Rs./Quintal,0.08,Metric Tonnes,19-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.08,Metric Tonnes,17-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"2,800.00","2,800.00","2,800.00",Rs./Quintal,0.07,Metric Tonnes,16-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.08,Metric Tonnes,15-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"2,800.00","2,800.00","2,800.00",Rs./Quintal,0.08,Metric Tonnes,13-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"4,500.00","4,500.00","4,500.00",Rs./Quintal,0.08,Metric Tonnes,12-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"4,000.00","4,000.00","4,000.00",Rs./Quintal,0.08,Metric Tonnes,11-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.08,Metric Tonnes,10-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,500.00","3,500.00","3,500.00",Rs./Quintal,0.07,Metric Tonnes,09-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.06,Metric Tonnes,08-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"4,000.00","4,000.00","4,000.00",Rs./Quintal,0.06,Metric Tonnes,07-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,500.00","3,500.00","3,500.00",Rs./Quintal,0.08,Metric Tonnes,06-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,500.00","3,500.00","3,500.00",Rs./Quintal,0.07,Metric Tonnes,05-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.06,Metric Tonnes,04-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"3,500.00","3,500.00","3,500.00",Rs./Quintal,0.06,Metric Tonnes,02-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Tomato,Local,Local,"4,500.00","4,500.00","4,500.00",Rs./Quintal,0.07,Metric Tonnes,01-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"1,000.00","2,000.00","1,500.00",Rs./Quintal,27.50,Metric Tonnes,24-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"1,000.00","1,500.00","1,250.00",Rs./Quintal,31.80,Metric Tonnes,22-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"1,000.00","1,500.00","1,250.00",Rs./Quintal,28.10,Metric Tonnes,21-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade A,"1,000.00","2,000.00","1,500.00",Rs./Quintal,29.00,Metric Tonnes,20-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade A,"1,000.00","2,000.00","1,500.00",Rs./Quintal,38.70,Metric Tonnes,19-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"1,000.00","1,500.00","1,250.00",Rs./Quintal,32.60,Metric Tonnes,17-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"1,000.00","2,000.00","1,500.00",Rs./Quintal,32.10,Metric Tonnes,13-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"1,000.00","2,000.00","1,500.00",Rs./Quintal,18.00,Metric Tonnes,12-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"1,000.00","2,000.00","1,500.00",Rs./Quintal,18.00,Metric Tonnes,10-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"1,000.00","2,000.00","1,500.00",Rs./Quintal,28.10,Metric Tonnes,09-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"1,500.00","2,500.00","2,000.00",Rs./Quintal,35.00,Metric Tonnes,08-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"1,000.00","2,000.00","1,500.00",Rs./Quintal,21.10,Metric Tonnes,07-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade A,"1,500.00","2,000.00","1,750.00",Rs./Quintal,25.00,Metric Tonnes,06-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"2,500.00","3,500.00","3,000.00",Rs./Quintal,29.70,Metric Tonnes,05-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"2,000.00","3,000.00","2,500.00",Rs./Quintal,19.70,Metric Tonnes,03-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"2,500.00","3,500.00","3,000.00",Rs./Quintal,21.10,Metric Tonnes,02-01-2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Vegetables,Tomato,Tomato,Grade B,"2,500.00","4,000.00","3,250.00",Rs./Quintal,25.30,Metric Tonnes,01-01-2026
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Vegetables,Tomato,Other,Local,"2,500.00","3,500.00","3,000.00",Rs./Quintal,0.50,Metric Tonnes,24-01-2026
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Vegetables,Tomato,Other,Local,"2,500.00","3,500.00","3,000.00",Rs./Quintal,0.50,Metric Tonnes,23-01-2026
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Vegetables,Tomato,Other,Local,"2,500.00","3,500.00","3,000.00",Rs./Quintal,0.50,Metric Tonnes,22-01-2026
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Vegetables,Tomato,Other,Local,"3,000.00","4,000.00","3,500.00",Rs./Quintal,0.50,Metric Tonnes,21-01-2026
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Vegetables,Tomato,Other,Local,"3,000.00","4,000.00","3,500.00",Rs./Quintal,0.50,Metric Tonnes,19-01-2026
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Vegetables,Tomato,Other,Local,"3,500.00","4,500.00","4,000.00",Rs./Quintal,0.50,Metric Tonnes,17-01-2026
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Vegetables,Tomato,Other,Local,"3,500.00","4,500.00","4,000.00",Rs./Quintal,0.50,Metric Tonnes,16-01-2026
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Vegetables,Tomato,Other,Local,"2,500.00","3,500.00","3,000.00",Rs./Quintal,0.50,Metric Tonnes,14-01-2026
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Vegetables,Tomato,Other,Local,"2,500.00","3,500.00","3,000.00",Rs./Quintal,0.50,Metric Tonnes,13-01-2026
Gujarat,Anand,Khambhat(Veg Yard Khambhat) APMC,Vegetables,Tomato,Other,Local,"2,500.00","4,000.00","3,500.00",Rs./Quintal,0.50,Metric Tonnes,12-01-2026
